timestamp,split,load,is_weekday,temp_max_num,temp_min_num,Weather,Season,Oil price,Quarterly gdp
2022/10/15 1:30,history,3831.7,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 1:45,history,4260.9,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 2:00,history,4413.4,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 2:15,history,4394.1,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 2:30,history,4722.6,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 2:45,history,4977.2,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 3:00,history,5154.7,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 3:15,history,5403.9,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 3:30,history,5429.3,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 3:45,history,4819,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 4:00,history,4850.4,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 4:15,history,4811.5,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 4:30,history,4216.8,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 4:45,history,3802.6,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 5:00,history,3752.8,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 5:15,history,3877.1,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 5:30,history,3896.8,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 5:45,history,3332.8,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 6:00,history,3184.9,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 6:15,history,2944.4,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 6:30,history,2617.1,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 6:45,history,2384.1,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 7:00,history,2230.7,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 7:15,history,1852.7,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 7:30,history,1276.9,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 7:45,history,1111.8,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 8:00,history,1043.5,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 8:15,history,499.7,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 8:30,history,431.3,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 8:45,history,189.7,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 9:00,history,196.6,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 9:15,history,33.3,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 9:30,history,164.5,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 9:45,history,86.5,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 10:00,history,15.2,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 10:15,history,78.3,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 10:30,history,152,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 10:45,history,224.9,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 11:00,history,201.8,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 11:15,history,524,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 11:30,history,1008.9,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 11:45,history,2579.1,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 12:00,history,3036.1,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 12:15,history,2934.4,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 12:30,history,3064.4,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 12:45,history,3544.7,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 13:00,history,3377.3,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 13:15,history,3344.3,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 13:30,history,3342,0,24,19,cloudy,autumn,8.89,9462.59
