timestamp,t,P_buy,P_sell,P_ch,P_dis,SOC_kWh,P_dg,P_pv,P_wt,shed,trigger,q50,q90,q95,load_actual,Pgrid_max_kW,Pess_max_kW,Ecap_kWh,SOC_min_kWh,SOC_max_kWh,SOC0_kWh,SOC_pct
2022-04-29 09:15:00,37,0.0,1704.7892742745735,588.7313908893635,0.0,2691.049545511244,0.0,2405.887383932728,741.2848274482571,0.0,0,156.5932846069336,455.3831726074219,503.7271743774413,269.6,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,24.935869245312407
2022-04-29 09:30:00,38,0.0,1020.0422669571539,630.4663565769554,0.0,2830.8732508474677,0.0,2538.730688931953,810.3131797233814,0.0,0,141.08975219726562,438.8044982910157,469.33511505126944,269.0,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,27.20573459167967
2022-04-29 09:45:00,39,0.0,2237.053600512886,646.6464754019225,0.0,2980.6090105344947,0.0,2660.7027593681446,1000.0,0.0,0,143.27466583251953,420.8030944824219,450.1068374633789,264.6,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,29.636509911274263
2022-04-29 10:00:00,40,0.0,2047.6269820718758,1100.0,0.0,3134.1875484424513,0.0,2771.281292110203,844.9899663898955,0.0,0,158.31060028076172,438.1250335693359,468.64427642822267,471.2,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,32.129667994195636
2022-04-29 10:15:00,41,0.0,2051.0695572487525,931.9170950954856,0.0,3395.4375484424513,0.0,2869.992772904602,736.894095912871,0.0,0,176.1573715209961,460.0797454833984,506.2574798583984,428.9,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,36.370739422767066
2022-04-29 10:30:00,42,0.0,2259.1438989688104,780.347546236251,0.0,3616.767858527629,0.0,2956.4145040361173,904.842055476254,0.0,0,220.51215362548828,546.1857849121094,617.4642028808594,449.3,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,39.96376393713683
2022-04-29 10:45:00,43,0.0,2153.356293910187,464.1300331352497,0.0,3802.1004007587385,0.0,3030.1764143843384,785.8318752633926,0.0,0,324.80731201171875,755.9202697753908,888.5052703857419,436.6,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,42.97240910322627
2022-04-29 11:00:00,44,0.0,842.7368923109119,682.4922715826376,0.0,3912.3312836283603,0.0,3090.962644125019,865.3261914907696,0.0,0,532.75244140625,1258.2900512695312,1498.016192626953,1008.0,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,44.76187148747338
2022-04-29 11:15:00,45,0.0,234.63256517624063,638.4969466318568,0.0,4074.423198129237,0.0,3138.5128972903376,867.4022171842466,0.0,0,961.7169189453124,2134.4472656250005,2501.691064453125,1605.2,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,47.39323373586423
2022-04-29 11:30:00,46,489.4197614462957,0.0,532.8289499605363,0.0,4226.066222954303,0.0,3172.6235563961927,756.9827711562986,0.0,0,1851.8015747070312,3441.5911132812503,3839.9901245117194,2228.1,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,49.85497115185557
2022-04-29 11:45:00,47,1092.0840087917175,0.0,352.80393285287386,0.0,4352.61309856993,0.0,3193.148554363532,600.0,0.0,0,3060.2681884765625,4910.14580078125,5328.856640625,3231.3,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,51.90930354821315
2022-04-29 12:00:00,48,1117.8734109764337,0.0,0.0,215.1006773118301,4436.404032622488,0.0,3200.0,761.7581014419565,0.0,0,4315.441162109375,5797.041748046875,6153.52412109375,4557.3,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,53.2695459841313
2022-04-29 12:15:00,49,1001.898997485406,0.0,0.0,637.512140417391,4379.798591224638,0.0,3193.148554363532,860.6600966179528,0.0,0,5342.309326171875,6582.716015625,6882.542626953124,5270.5,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,52.350626480919445
